source,target,weight,p_values
"Enzi, M. (WY-R)","Cruz, T. (TX-R)",44,0.147188941540328
"Enzi, M. (WY-R)","Kaine, T. (VA-D)",17,0.116162503248072
"Enzi, M. (WY-R)","Booker, C. (NJ-D)",10,0.100373116801733
"Enzi, M. (WY-R)","Sullivan, D. (AK-R)",36,0.330531122744301
"Enzi, M. (WY-R)","Perdue, D. (GA-R)",58,0.199498580312897
"Enzi, M. (WY-R)","Ernst, J. (IA-R)",42,0.0899139350941676
"Enzi, M. (WY-R)","Tillis, T. (NC-R)",43,0.0663968406323413
"Enzi, M. (WY-R)","Rounds, M. (SD-R)",59,0.312252412037286
"Enzi, M. (WY-R)","Sasse, B. (NE-R)",31,0.33212382014286
"Feinstein, D. (CA-D)","Graham, L. (SC-R)",34,0.152119559850993
"Feinstein, D. (CA-D)","Grassley, C. (IA-R)",43,0.972961984443369
"Feinstein, D. (CA-D)","Hatch, O. (UT-R)",32,0.0303442175392408
"Feinstein, D. (CA-D)","Inhofe, J. (OK-R)",21,0.126538152196753
"Feinstein, D. (CA-D)","Leahy, P. (VT-D)",83,0.195904174952696
"Feinstein, D. (CA-D)","McCain, J. (AZ-R)",20,0.871329349856853
"Feinstein, D. (CA-D)","McConnell, M. (KY-R)",6,0.280257842350875
"Feinstein, D. (CA-D)","Mikulski, B. (MD-D)",81,0.95204600002072
"Feinstein, D. (CA-D)","Murkowski, L. (AK-R)",38,0.839420204701852
"Feinstein, D. (CA-D)","Murray, P. (WA-D)",90,0.0359658865576937
"Feinstein, D. (CA-D)","Nelson, B. (FL-D)",65,0.982765563923214
"Feinstein, D. (CA-D)","Reed, J. (RI-D)",78,0.105314081481849
"Feinstein, D. (CA-D)","Reid, H. (NV-D)",36,0.90563475430042
"Feinstein, D. (CA-D)","Roberts, P. (KS-R)",19,0.839420204701852
"Feinstein, D. (CA-D)","Schumer, C. (NY-D)",118,0.915101564909758
"Feinstein, D. (CA-D)","Sessions, J. (AL-R)",13,0.962440490551339
"Feinstein, D. (CA-D)","Shelby, R. (AL-R)",4,0.0316680691286964
"Feinstein, D. (CA-D)","Stabenow, D. (MI-D)",81,0.923151233229838
"Feinstein, D. (CA-D)","Wyden, R. (OR-D)",74,0.983764053844204
"Feinstein, D. (CA-D)","Baldwin, T. (WI-D)",106,0.0808704161842399
"Feinstein, D. (CA-D)","Blunt, R. (MO-R)",45,0.33370599379754
"Feinstein, D. (CA-D)","Boozman, J. (AR-R)",32,0.0344770516699412
"Feinstein, D. (CA-D)","Brown, S. (OH-D)",92,0.259558715071482
"Feinstein, D. (CA-D)","Burr, R. (NC-R)",32,0.0833390870321651
"Feinstein, D. (CA-D)","Capito, S. (WV-R)",42,0.094723771047348
"Feinstein, D. (CA-D)","Cardin, B. (MD-D)",85,0.886541232849769
"Feinstein, D. (CA-D)","Flake, J. (AZ-R)",18,0.0590001198847639
"Feinstein, D. (CA-D)","Isakson, J. (GA-R)",21,0.982509986880946
"Feinstein, D. (CA-D)","Kirk, M. (IL-R)",62,0.97358064389523
"Feinstein, D. (CA-D)","Markey, E. (MA-D)",119,0.0778022454834351
"Feinstein, D. (CA-D)","Menéndez, R. (NJ-D)",87,0.0614150992506743
"Feinstein, D. (CA-D)","Moran, J. (KS-R)",29,0.0114983073597934
"Feinstein, D. (CA-D)","Portman, R. (OH-R)",30,0.805989456151259
"Feinstein, D. (CA-D)","Sanders, B. (VT-I)",70,0.788860732361103
"Feinstein, D. (CA-D)","Toomey, P. (PA-R)",23,0.0255451751405614
"Feinstein, D. (CA-D)","Udall, T. (NM-D)",60,0.863442309950817
"Feinstein, D. (CA-D)","Vitter, D. (LA-R)",21,0.855598408289343
"Feinstein, D. (CA-D)","Wicker, R. (MS-R)",25,0.0840406258323503
"Feinstein, D. (CA-D)","Thune, J. (SD-R)",13,0.942985982963276
"Feinstein, D. (CA-D)","Coats, D. (IN-R)",14,0.901158410386475
"Feinstein, D. (CA-D)","Murphy, C. (CT-D)",86,0.268114056644928
"Feinstein, D. (CA-D)","Hirono, M. (HI-D)",98,0.0157502226030307
"Feinstein, D. (CA-D)","Donnelly, J. (IN-D)",39,0.0590001198847639
"Feinstein, D. (CA-D)","Heller, D. (NV-R)",32,0.754056933322626
"Feinstein, D. (CA-D)","Gillibrand, K. (NY-D)",143,0.855598408289343
"Feinstein, D. (CA-D)","Klobuchar, A. (MN-D)",120,0.286213770295807
"Feinstein, D. (CA-D)","McCaskill, C. (MO-D)",51,0.88660685659231
"Feinstein, D. (CA-D)","Tester, J. (MT-D)",56,0.868719540924774
"Feinstein, D. (CA-D)","Casey, R. (PA-D)",83,0.693163284452023
"Feinstein, D. (CA-D)","Whitehouse, S. (RI-D)",114,0.202055946794002
"Feinstein, D. (CA-D)","Corker, B. (TN-R)",7,0.181376703148326
"Feinstein, D. (CA-D)","Barrasso, J. (WY-R)",11,0.10281264515377
"Feinstein, D. (CA-D)","Cassidy, B. (LA-R)",13,0.127226868444487
"Feinstein, D. (CA-D)","Heinrich, M. (NM-D)",71,0.771012763087125
"Feinstein, D. (CA-D)","Peters, G. (MI-D)",83,0.253228782871194
"Feinstein, D. (CA-D)","Warner, M. (VA-D)",47,0.327023251488022
"Feinstein, D. (CA-D)","Risch, J. (ID-R)",11,0.195041693126846
"Feinstein, D. (CA-D)","Shaheen, J. (NH-D)",98,0.0941623218463803
"Feinstein, D. (CA-D)","Merkley, J. (OR-D)",101,0.13813835714566
"Feinstein, D. (CA-D)","Bennet, M. (CO-D)",67,0.107372743406606
"Feinstein, D. (CA-D)","Franken, A. (MN-D)",109,0.830971272777623
"Feinstein, D. (CA-D)","Coons, C. (DE-D)",102,0.149706159088574
"Feinstein, D. (CA-D)","Manchin, J. (WV-D)",40,0.220197681705744
"Feinstein, D. (CA-D)","Gardner, C. (CO-R)",18,0.830971272777623
"Feinstein, D. (CA-D)","Lankford, J. (OK-R)",6,0.202055946794002
"Feinstein, D. (CA-D)","Scott, T. (SC-R)",12,0.791314119781538
"Feinstein, D. (CA-D)","Blumenthal, R. (CT-D)",150,0.769607947867254
"Feinstein, D. (CA-D)","Rubio, M. (FL-R)",33,0.934846550815796
"Feinstein, D. (CA-D)","Paul, R. (KY-R)",6,0.939559944039062
"Feinstein, D. (CA-D)","Ayotte, K. (NH-R)",64,0.112092520190305
"Feinstein, D. (CA-D)","Hoeven, J. (ND-R)",19,0.317509166540672
"Feinstein, D. (CA-D)","Lee, M. (UT-R)",7,0.139830444934811
"Feinstein, D. (CA-D)","Johnson, R. (WI-R)",17,0.253843625357814
"Feinstein, D. (CA-D)","Schatz, B. (HI-D)",71,0.68854815156881
"Feinstein, D. (CA-D)","Cotton, T. (AR-R)",18,0.750511259197898
"Feinstein, D. (CA-D)","Warren, E. (MA-D)",105,0.709211270114333
"Feinstein, D. (CA-D)","King, A. (ME-I)",64,0.0653921686537291
"Feinstein, D. (CA-D)","Daines, S. (MT-R)",26,0.0823204355168011
"Feinstein, D. (CA-D)","Heitkamp, H. (ND-D)",53,0.667956249965625
"Feinstein, D. (CA-D)","Fischer, D. (NE-R)",19,0.149706159088574
"Feinstein, D. (CA-D)","Cruz, T. (TX-R)",6,0.0823204355168011
"Feinstein, D. (CA-D)","Kaine, T. (VA-D)",59,0.771012763087125
"Feinstein, D. (CA-D)","Booker, C. (NJ-D)",88,0.127244521759032
"Feinstein, D. (CA-D)","Sullivan, D. (AK-R)",23,0.0984100065817042
"Feinstein, D. (CA-D)","Perdue, D. (GA-R)",12,0.0984100065817042
"Feinstein, D. (CA-D)","Ernst, J. (IA-R)",17,0.750511259197898
"Feinstein, D. (CA-D)","Tillis, T. (NC-R)",32,0.667956249965625
"Feinstein, D. (CA-D)","Rounds, M. (SD-R)",23,0.10281264515377
"Feinstein, D. (CA-D)","Sasse, B. (NE-R)",2,0.107372743406606
"Graham, L. (SC-R)","Grassley, C. (IA-R)",55,0.919801711399565
"Graham, L. (SC-R)","Hatch, O. (UT-R)",58,0.698208355869189
"Graham, L. (SC-R)","Inhofe, J. (OK-R)",56,0.12408469328138
"Graham, L. (SC-R)","Leahy, P. (VT-D)",28,0.145672118437138
"Graham, L. (SC-R)","McCain, J. (AZ-R)",50,0.187934869835221
"Graham, L. (SC-R)","McConnell, M. (KY-R)",33,0.3329102173898
"Graham, L. (SC-R)","Mikulski, B. (MD-D)",19,0.267723977302794
"Graham, L. (SC-R)","Murkowski, L. (AK-R)",43,0.745338118028062
"Graham, L. (SC-R)","Murray, P. (WA-D)",23,0.335336997409815
"Graham, L. (SC-R)","Nelson, B. (FL-D)",26,0.0716069754103922
"Graham, L. (SC-R)","Reed, J. (RI-D)",20,0.704696831265032
"Graham, L. (SC-R)","Reid, H. (NV-D)",5,0.157014781612244
"Graham, L. (SC-R)","Roberts, P. (KS-R)",62,0.334678823598971
"Graham, L. (SC-R)","Schumer, C. (NY-D)",40,0.32756842733952
"Graham, L. (SC-R)","Sessions, J. (AL-R)",37,0.742889327867651
"Graham, L. (SC-R)","Shelby, R. (AL-R)",28,0.813012952309354
"Graham, L. (SC-R)","Stabenow, D. (MI-D)",34,0.100246526714408
"Graham, L. (SC-R)","Wyden, R. (OR-D)",22,0.837339979136629
"Graham, L. (SC-R)","Baldwin, T. (WI-D)",29,0.99465162768395
"Graham, L. (SC-R)","Blunt, R. (MO-R)",84,0.165876175255362
"Graham, L. (SC-R)","Boozman, J. (AR-R)",67,0.279606642871372
"Graham, L. (SC-R)","Brown, S. (OH-D)",35,0.12408469328138
"Graham, L. (SC-R)","Burr, R. (NC-R)",48,0.222499706067901
"Graham, L. (SC-R)","Capito, S. (WV-R)",60,0.150552977379501
"Graham, L. (SC-R)","Cardin, B. (MD-D)",24,0.276106721617168
"Graham, L. (SC-R)","Flake, J. (AZ-R)",36,0.330495477729335
"Graham, L. (SC-R)","Isakson, J. (GA-R)",64,0.128450089215485
"Graham, L. (SC-R)","Kirk, M. (IL-R)",63,0.901933139031754
"Graham, L. (SC-R)","Markey, E. (MA-D)",27,0.917270273344156
"Graham, L. (SC-R)","Menéndez, R. (NJ-D)",25,0.119832560723168
"Graham, L. (SC-R)","Moran, J. (KS-R)",57,0.0897935464706656
"Graham, L. (SC-R)","Portman, R. (OH-R)",43,0.0464410455092174
"Graham, L. (SC-R)","Sanders, B. (VT-I)",11,0.296519633107108
"Graham, L. (SC-R)","Toomey, P. (PA-R)",44,0.306872739045105
"Graham, L. (SC-R)","Udall, T. (NM-D)",24,0.0931729938239843
"Graham, L. (SC-R)","Vitter, D. (LA-R)",55,0.759083589503779
"Graham, L. (SC-R)","Wicker, R. (MS-R)",63,0.311678952105973
"Graham, L. (SC-R)","Thune, J. (SD-R)",52,0.12408469328138
"Graham, L. (SC-R)","Coats, D. (IN-R)",47,0.729108449413168
"Graham, L. (SC-R)","Murphy, C. (CT-D)",27,0.329615246958517
"Graham, L. (SC-R)","Hirono, M. (HI-D)",23,0.237141283913403
"Graham, L. (SC-R)","Donnelly, J. (IN-D)",36,0.0865167285238294
"Graham, L. (SC-R)","Heller, D. (NV-R)",48,0.18378889492148
"Graham, L. (SC-R)","Gillibrand, K. (NY-D)",39,0.285390749372503
"Graham, L. (SC-R)","Klobuchar, A. (MN-D)",45,0.33599143598699
"Graham, L. (SC-R)","McCaskill, C. (MO-D)",17,0.144977899625626
"Graham, L. (SC-R)","Tester, J. (MT-D)",28,0.791314119781538
"Graham, L. (SC-R)","Casey, R. (PA-D)",35,0.144103475398173
"Graham, L. (SC-R)","Whitehouse, S. (RI-D)",35,0.321108098962008
"Graham, L. (SC-R)","Corker, B. (TN-R)",26,0.334835625216237
"Graham, L. (SC-R)","Barrasso, J. (WY-R)",43,0.622662857425048
"Graham, L. (SC-R)","Cassidy, B. (LA-R)",42,0.129907560101196
"Graham, L. (SC-R)","Heinrich, M. (NM-D)",20,0.192543692626559
"Graham, L. (SC-R)","Peters, G. (MI-D)",38,0.0866001042344862
"Graham, L. (SC-R)","Warner, M. (VA-D)",32,0.0822661977075516
"Graham, L. (SC-R)","Risch, J. (ID-R)",50,0.791885028076593
"Graham, L. (SC-R)","Shaheen, J. (NH-D)",35,0.0841919625527467
"Graham, L. (SC-R)","Merkley, J. (OR-D)",21,0.806585540231471
"Graham, L. (SC-R)","Bennet, M. (CO-D)",26,0.158533034504475
"Graham, L. (SC-R)","Franken, A. (MN-D)",35,0.129671745804379
"Graham, L. (SC-R)","Coons, C. (DE-D)",52,0.113882316941855
"Graham, L. (SC-R)","Manchin, J. (WV-D)",30,0.0532935823626683
"Graham, L. (SC-R)","Gardner, C. (CO-R)",48,0.785197651650895
"Graham, L. (SC-R)","Lankford, J. (OK-R)",36,0.0881194753088253
"Graham, L. (SC-R)","Scott, T. (SC-R)",51,0.0570419050999627
"Graham, L. (SC-R)","Blumenthal, R. (CT-D)",39,0.811507337111527
"Graham, L. (SC-R)","Rubio, M. (FL-R)",67,0.182373980729531
"Graham, L. (SC-R)","Paul, R. (KY-R)",31,0.791885028076593
"Graham, L. (SC-R)","Ayotte, K. (NH-R)",69,0.666142250285056
"Graham, L. (SC-R)","Hoeven, J. (ND-R)",44,0.833717509855334
"Graham, L. (SC-R)","Lee, M. (UT-R)",37,0.912155704256407
"Graham, L. (SC-R)","Johnson, R. (WI-R)",40,0.0889956122861985
"Graham, L. (SC-R)","Schatz, B. (HI-D)",23,0.318124777320483
"Graham, L. (SC-R)","Cotton, T. (AR-R)",48,0.0508829963157915
"Graham, L. (SC-R)","Warren, E. (MA-D)",19,0.0862151115152688
"Graham, L. (SC-R)","King, A. (ME-I)",28,0.335561165100019
"Graham, L. (SC-R)","Daines, S. (MT-R)",52,0.793512902320607
"Graham, L. (SC-R)","Heitkamp, H. (ND-D)",29,0.327823791438052
"Graham, L. (SC-R)","Fischer, D. (NE-R)",46,0.0919297389697158
"Graham, L. (SC-R)","Cruz, T. (TX-R)",39,0.0659670608385317
"Graham, L. (SC-R)","Kaine, T. (VA-D)",23,0.332546522255872
"Graham, L. (SC-R)","Booker, C. (NJ-D)",25,0.171546619768477
"Graham, L. (SC-R)","Sullivan, D. (AK-R)",39,0.0919297389697158
"Graham, L. (SC-R)","Perdue, D. (GA-R)",48,0.333589526224772
"Graham, L. (SC-R)","Ernst, J. (IA-R)",49,0.088242348997381
"Graham, L. (SC-R)","Tillis, T. (NC-R)",56,0.104473689496869
"Graham, L. (SC-R)","Rounds, M. (SD-R)",55,0.145978455749729
"Graham, L. (SC-R)","Sasse, B. (NE-R)",21,0.328292240513352
"Grassley, C. (IA-R)","Hatch, O. (UT-R)",73,0.335064485651682
"Grassley, C. (IA-R)","Inhofe, J. (OK-R)",64,0.114756904525683
"Grassley, C. (IA-R)","Leahy, P. (VT-D)",46,0.157160244096325
"Grassley, C. (IA-R)","McCain, J. (AZ-R)",49,0.855598408289343
"Grassley, C. (IA-R)","McConnell, M. (KY-R)",34,0.0900668377248465
"Grassley, C. (IA-R)","Mikulski, B. (MD-D)",19,0.333589526224772
"Grassley, C. (IA-R)","Murkowski, L. (AK-R)",67,0.0859771091007409
"Grassley, C. (IA-R)","Murray, P. (WA-D)",28,0.336252377189432
"Grassley, C. (IA-R)","Nelson, B. (FL-D)",29,0.283048236850009
"Grassley, C. (IA-R)","Reed, J. (RI-D)",22,0.59966360445408
"Grassley, C. (IA-R)","Reid, H. (NV-D)",4,0.0356191366436941
"Grassley, C. (IA-R)","Roberts, P. (KS-R)",81,0.165387830005693
"Grassley, C. (IA-R)","Schumer, C. (NY-D)",63,0.103794045225404
"Grassley, C. (IA-R)","Sessions, J. (AL-R)",43,0.0915402779818193
"Grassley, C. (IA-R)","Shelby, R. (AL-R)",23,0.334775582775953
"Grassley, C. (IA-R)","Stabenow, D. (MI-D)",47,0.0957812931251531
"Grassley, C. (IA-R)","Wyden, R. (OR-D)",27,0.332400047527872
"Grassley, C. (IA-R)","Baldwin, T. (WI-D)",43,0.118217369036857
"Grassley, C. (IA-R)","Blunt, R. (MO-R)",86,0.127263103863232
"Grassley, C. (IA-R)","Boozman, J. (AR-R)",73,0.109879389790571
"Grassley, C. (IA-R)","Brown, S. (OH-D)",44,0.0573348844208938
"Grassley, C. (IA-R)","Burr, R. (NC-R)",53,0.335640265854711
"Grassley, C. (IA-R)","Capito, S. (WV-R)",75,0.123694117913133
"Grassley, C. (IA-R)","Cardin, B. (MD-D)",29,0.0674000571937807
"Grassley, C. (IA-R)","Flake, J. (AZ-R)",47,0.326535302120845
"Grassley, C. (IA-R)","Isakson, J. (GA-R)",68,0.131200777336863
"Grassley, C. (IA-R)","Kirk, M. (IL-R)",91,0.334509554461641
"Grassley, C. (IA-R)","Markey, E. (MA-D)",27,0.307476855526527
"Grassley, C. (IA-R)","Menéndez, R. (NJ-D)",32,0.79711650343071
"Grassley, C. (IA-R)","Moran, J. (KS-R)",82,0.881459373628268
"Grassley, C. (IA-R)","Portman, R. (OH-R)",66,0.070360204775223
"Grassley, C. (IA-R)","Sanders, B. (VT-I)",16,0.291015590858595
"Grassley, C. (IA-R)","Toomey, P. (PA-R)",62,0.0684743188405253
"Grassley, C. (IA-R)","Udall, T. (NM-D)",29,0.0777124598036718
"Grassley, C. (IA-R)","Vitter, D. (LA-R)",75,0.308271892007941
"Grassley, C. (IA-R)","Wicker, R. (MS-R)",76,0.326535302120845
"Grassley, C. (IA-R)","Thune, J. (SD-R)",70,0.328251267496646
"Grassley, C. (IA-R)","Coats, D. (IN-R)",49,0.0567223572078214
"Grassley, C. (IA-R)","Murphy, C. (CT-D)",31,0.0666144569175823
"Grassley, C. (IA-R)","Hirono, M. (HI-D)",30,0.319368872813972
"Grassley, C. (IA-R)","Donnelly, J. (IN-D)",42,0.107731281133037
"Grassley, C. (IA-R)","Heller, D. (NV-R)",54,0.0995724868972401
"Grassley, C. (IA-R)","Gillibrand, K. (NY-D)",50,0.305602316990071
"Grassley, C. (IA-R)","Klobuchar, A. (MN-D)",75,0.116419464238255
"Grassley, C. (IA-R)","McCaskill, C. (MO-D)",27,0.0892919156264299
"Grassley, C. (IA-R)","Tester, J. (MT-D)",53,0.115391464656761
"Grassley, C. (IA-R)","Casey, R. (PA-D)",48,0.334243790215567
"Grassley, C. (IA-R)","Whitehouse, S. (RI-D)",39,0.332400047527872
"Grassley, C. (IA-R)","Corker, B. (TN-R)",24,0.0937573583736007
"Grassley, C. (IA-R)","Barrasso, J. (WY-R)",56,0.137663002021418
"Grassley, C. (IA-R)","Cassidy, B. (LA-R)",48,0.901158410386475
"Grassley, C. (IA-R)","Heinrich, M. (NM-D)",29,0.112092520190305
"Grassley, C. (IA-R)","Peters, G. (MI-D)",41,0.32756842733952
"Grassley, C. (IA-R)","Warner, M. (VA-D)",29,0.0889956122861985
"Grassley, C. (IA-R)","Risch, J. (ID-R)",52,0.158569674406482
"Grassley, C. (IA-R)","Shaheen, J. (NH-D)",49,0.908813043066216
"Grassley, C. (IA-R)","Merkley, J. (OR-D)",29,0.324832829788007
"Grassley, C. (IA-R)","Bennet, M. (CO-D)",46,0.915372223730313
"Grassley, C. (IA-R)","Franken, A. (MN-D)",50,0.148204417593377
"Grassley, C. (IA-R)","Coons, C. (DE-D)",67,0.251522217803104
"Grassley, C. (IA-R)","Manchin, J. (WV-D)",35,0.0841697166889043
"Grassley, C. (IA-R)","Gardner, C. (CO-R)",59,0.0875833889489464
"Grassley, C. (IA-R)","Lankford, J. (OK-R)",45,0.862327519375116
"Grassley, C. (IA-R)","Scott, T. (SC-R)",60,0.0841919625527467
"Grassley, C. (IA-R)","Blumenthal, R. (CT-D)",57,0.87844983808443
"Grassley, C. (IA-R)","Rubio, M. (FL-R)",73,0.175785418202463
"Grassley, C. (IA-R)","Paul, R. (KY-R)",39,0.0947579273582282
"Grassley, C. (IA-R)","Ayotte, K. (NH-R)",99,0.138021597251561
"Grassley, C. (IA-R)","Hoeven, J. (ND-R)",51,0.0558383717314013
"Grassley, C. (IA-R)","Lee, M. (UT-R)",53,0.908813043066216
"Grassley, C. (IA-R)","Johnson, R. (WI-R)",60,0.134127200205766
"Grassley, C. (IA-R)","Schatz, B. (HI-D)",25,0.139384096893994
"Grassley, C. (IA-R)","Cotton, T. (AR-R)",59,0.922875836795368
"Grassley, C. (IA-R)","Warren, E. (MA-D)",24,0.19376369810631
"Grassley, C. (IA-R)","King, A. (ME-I)",40,0.328590760557266
"Grassley, C. (IA-R)","Daines, S. (MT-R)",66,0.301355531813664
"Grassley, C. (IA-R)","Heitkamp, H. (ND-D)",47,0.955759151553778
"Grassley, C. (IA-R)","Fischer, D. (NE-R)",61,0.96285436678449
"Grassley, C. (IA-R)","Cruz, T. (TX-R)",52,0.0347533579679217
"Grassley, C. (IA-R)","Kaine, T. (VA-D)",22,0.739080803896487
"Grassley, C. (IA-R)","Booker, C. (NJ-D)",21,0.096336526890693
"Grassley, C. (IA-R)","Sullivan, D. (AK-R)",44,0.129512794994716
"Grassley, C. (IA-R)","Perdue, D. (GA-R)",58,0.322121778115363
"Grassley, C. (IA-R)","Ernst, J. (IA-R)",74,0.739080803896487
"Grassley, C. (IA-R)","Tillis, T. (NC-R)",65,0.739080803896487
"Grassley, C. (IA-R)","Rounds, M. (SD-R)",51,0.0687460631382478
"Grassley, C. (IA-R)","Sasse, B. (NE-R)",27,0.0716195025830435
"Hatch, O. (UT-R)","Inhofe, J. (OK-R)",87,0.87844983808443
"Hatch, O. (UT-R)","Leahy, P. (VT-D)",23,0.238433172750976
"Hatch, O. (UT-R)","McCain, J. (AZ-R)",61,0.102409021572755
"Hatch, O. (UT-R)","McConnell, M. (KY-R)",42,0.775472884151047
"Hatch, O. (UT-R)","Mikulski, B. (MD-D)",8,0.151101095650935
"Hatch, O. (UT-R)","Murkowski, L. (AK-R)",53,0.0582337861877591
"Hatch, O. (UT-R)","Murray, P. (WA-D)",21,0.143049273798768
"Hatch, O. (UT-R)","Nelson, B. (FL-D)",14,0.845689619162014
"Hatch, O. (UT-R)","Reed, J. (RI-D)",12,0.87844983808443
"Hatch, O. (UT-R)","Reid, H. (NV-D)",3,0.0513089505031888
"Hatch, O. (UT-R)","Roberts, P. (KS-R)",78,0.175829009143912
"Hatch, O. (UT-R)","Schumer, C. (NY-D)",34,0.969430223037524
"Hatch, O. (UT-R)","Sessions, J. (AL-R)",63,0.188145261363948
"Hatch, O. (UT-R)","Shelby, R. (AL-R)",29,0.739080803896487
"Hatch, O. (UT-R)","Stabenow, D. (MI-D)",17,0.0947579273582282
"Hatch, O. (UT-R)","Wyden, R. (OR-D)",27,0.0808688354356127
"Hatch, O. (UT-R)","Baldwin, T. (WI-D)",21,0.158569674406482
"Hatch, O. (UT-R)","Blunt, R. (MO-R)",82,0.951255159658462
"Hatch, O. (UT-R)","Boozman, J. (AR-R)",72,0.964825839221228
"Hatch, O. (UT-R)","Brown, S. (OH-D)",19,0.93294001130572
"Hatch, O. (UT-R)","Burr, R. (NC-R)",50,0.109395822591817
"Hatch, O. (UT-R)","Capito, S. (WV-R)",63,0.18018616949556
"Hatch, O. (UT-R)","Cardin, B. (MD-D)",14,0.0625241487850091
"Hatch, O. (UT-R)","Flake, J. (AZ-R)",68,0.089776349701521
"Hatch, O. (UT-R)","Isakson, J. (GA-R)",74,0.839919208632667
"Hatch, O. (UT-R)","Kirk, M. (IL-R)",62,0.114801701446666
"Hatch, O. (UT-R)","Markey, E. (MA-D)",23,0.795726722104192
"Hatch, O. (UT-R)","Menéndez, R. (NJ-D)",19,0.13849995743995
"Hatch, O. (UT-R)","Moran, J. (KS-R)",66,0.126233472929022
"Hatch, O. (UT-R)","Portman, R. (OH-R)",46,0.0504548972570652
"Hatch, O. (UT-R)","Sanders, B. (VT-I)",11,0.0592888678767447
"Hatch, O. (UT-R)","Toomey, P. (PA-R)",53,0.919064909765759
"Hatch, O. (UT-R)","Udall, T. (NM-D)",22,0.109395822591817
"Hatch, O. (UT-R)","Vitter, D. (LA-R)",69,0.0935794765356728
"Hatch, O. (UT-R)","Wicker, R. (MS-R)",70,0.951255159658462
"Hatch, O. (UT-R)","Thune, J. (SD-R)",60,0.18018616949556
"Hatch, O. (UT-R)","Coats, D. (IN-R)",67,0.900844997815504
"Hatch, O. (UT-R)","Murphy, C. (CT-D)",18,0.81808046139943
"Hatch, O. (UT-R)","Hirono, M. (HI-D)",16,0.964825839221228
"Hatch, O. (UT-R)","Donnelly, J. (IN-D)",25,0.981193162303728
"Hatch, O. (UT-R)","Heller, D. (NV-R)",53,0.0504548972570652
"Hatch, O. (UT-R)","Gillibrand, K. (NY-D)",28,0.861098833690379
"Hatch, O. (UT-R)","Klobuchar, A. (MN-D)",41,0.126120527702381
"Hatch, O. (UT-R)","McCaskill, C. (MO-D)",20,0.143053572181896
"Hatch, O. (UT-R)","Tester, J. (MT-D)",21,0.881463336329914
"Hatch, O. (UT-R)","Casey, R. (PA-D)",25,0.881463336329914
"Hatch, O. (UT-R)","Whitehouse, S. (RI-D)",32,0.795726722104192
"Hatch, O. (UT-R)","Corker, B. (TN-R)",28,0.0504548972570652
"Hatch, O. (UT-R)","Barrasso, J. (WY-R)",68,0.0625241487850091
"Hatch, O. (UT-R)","Cassidy, B. (LA-R)",49,0.881463336329914
"Hatch, O. (UT-R)","Heinrich, M. (NM-D)",19,0.16550816255125
"Hatch, O. (UT-R)","Peters, G. (MI-D)",24,0.104193583118233
"Hatch, O. (UT-R)","Warner, M. (VA-D)",26,0.900844997815504
"Hatch, O. (UT-R)","Risch, J. (ID-R)",65,0.132262182075154
"Hatch, O. (UT-R)","Shaheen, J. (NH-D)",24,0.0770586342236721
"Hatch, O. (UT-R)","Merkley, J. (OR-D)",16,0.172754861313161
"Hatch, O. (UT-R)","Bennet, M. (CO-D)",34,0.935934049564657
"Hatch, O. (UT-R)","Franken, A. (MN-D)",31,0.919064909765759
"Hatch, O. (UT-R)","Coons, C. (DE-D)",40,0.104193583118233
"Hatch, O. (UT-R)","Manchin, J. (WV-D)",27,0.195561110335056
"Hatch, O. (UT-R)","Gardner, C. (CO-R)",58,0.993063452795559
"Hatch, O. (UT-R)","Lankford, J. (OK-R)",59,0.18018616949556
"Hatch, O. (UT-R)","Scott, T. (SC-R)",60,0.881463336329914
"Hatch, O. (UT-R)","Blumenthal, R. (CT-D)",33,0.094387535239533
"Hatch, O. (UT-R)","Rubio, M. (FL-R)",77,0.0625241487850091
"Hatch, O. (UT-R)","Paul, R. (KY-R)",40,0.104193583118233
"Hatch, O. (UT-R)","Ayotte, K. (NH-R)",76,0.624472976244207
"Hatch, O. (UT-R)","Hoeven, J. (ND-R)",40,0.0537734214148178
"Hatch, O. (UT-R)","Lee, M. (UT-R)",74,0.105358176197552
"Hatch, O. (UT-R)","Johnson, R. (WI-R)",54,0.0927103736362096
"Hatch, O. (UT-R)","Schatz, B. (HI-D)",18,0.333341168090106
"Hatch, O. (UT-R)","Cotton, T. (AR-R)",60,0.213432307358889
"Hatch, O. (UT-R)","Warren, E. (MA-D)",15,0.879127307840738
"Hatch, O. (UT-R)","King, A. (ME-I)",20,0.794619849596145
"Hatch, O. (UT-R)","Daines, S. (MT-R)",62,0.0520794724109993
"Hatch, O. (UT-R)","Heitkamp, H. (ND-D)",24,0.724626749282836
"Hatch, O. (UT-R)","Fischer, D. (NE-R)",57,0.107224869054528
"Hatch, O. (UT-R)","Cruz, T. (TX-R)",62,0.326569066660496
"Hatch, O. (UT-R)","Kaine, T. (VA-D)",18,0.332843735488706
"Hatch, O. (UT-R)","Booker, C. (NJ-D)",22,0.811074044782096
"Hatch, O. (UT-R)","Sullivan, D. (AK-R)",43,0.850476923814128
"Hatch, O. (UT-R)","Perdue, D. (GA-R)",65,0.0868268269919117
"Hatch, O. (UT-R)","Ernst, J. (IA-R)",45,0.818290093654043
